t,W1L,W2R,W3B,M1L,M2L,M3L,M4L,M5L,M6L,M1R,M2R,M3R,M4R,M5R,M6R
0.6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.616,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.632,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.648,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.664,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.68,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.696,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.712,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.728,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.744,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.76,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.776,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.792,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.808,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.824,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.84,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.856,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.872,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.888,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.904,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.92,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.936,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.952,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.984,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.016,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.032,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.048,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.064,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.08,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.096,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.112,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.128,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.144,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.176,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.192,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.208,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.224,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.24,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.256,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.272,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.288,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.304,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.32,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.336,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.352,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.368,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.384,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.416,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.432,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.448,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.464,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.48,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.496,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.512,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.528,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.544,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.56,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.576,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.592,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.608,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.624,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.656,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.672,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.688,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.704,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.736,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.752,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.768,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.784,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.816,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.832,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.848,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.864,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.88,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.896,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.912,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.928,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.944,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.96,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.976,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.992,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.008,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.024,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.04,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.056,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.072,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.088,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.104,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.12,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.136,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.152,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.168,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.184,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.216,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.232,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.248,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.264,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.28,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.296,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.312,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.328,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.344,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.36,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.376,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.392,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.408,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.424,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.44,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.456,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.472,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.488,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.504,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.52,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.536,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.552,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.568,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.584,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.616,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.632,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.648,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.664,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.68,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.696,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.712,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.728,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.744,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.76,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.776,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.792,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.808,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.824,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.84,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.856,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.872,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.888,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.904,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.92,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.936,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.952,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.968,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.984,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
3.008,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3.016,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
3.024,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
3.032,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
3.04,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
3.048,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0
3.056,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0
3.064,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0
3.072,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0
3.08,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0
3.088,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0
3.096,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0
3.104,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0
3.112,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0
3.12,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0
3.128,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0
3.136,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0
3.144,0,0,0,0,374,0,0,0,0,0,0,0,0,0,0
3.152,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0
3.16,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0
3.168,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0
3.176,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0
3.184,0,0,0,0,601,0,0,0,0,0,0,0,0,0,0
3.192,0,0,0,0,653,0,0,0,0,0,0,0,0,0,0
3.2,0,0,0,0,706,0,0,0,0,0,0,0,0,0,0
3.208,0,0,0,0,762,0,0,0,0,0,0,0,0,0,0
3.216,0,0,0,0,819,0,0,0,0,0,0,0,0,0,0
3.224,0,0,0,0,878,0,0,0,0,0,0,0,0,0,0
3.232,0,0,0,0,939,0,0,0,0,0,0,0,0,0,0
3.24,0,0,0,0,1002,0,0,0,0,0,0,0,0,0,0
3.248,0,0,0,0,1067,0,0,0,0,0,0,0,0,0,0
3.256,0,0,0,0,1133,0,0,0,0,0,0,0,0,0,0
