t,W1L,W2R,W3B,M1L,M2L,M3L,M4L,M5L,M6L,M1R,M2R,M3R,M4R,M5R,M6R
5.352,0,0,0,157394,16203,-76481,327598,194344,-204828,-157395,-16204,76480,-327599,-194345,204827
5.36,0,0,0,157622,16250,-76585,328155,194650,-205172,-157623,-16251,76584,-328156,-194651,205171
5.368,0,0,0,157848,16297,-76688,328707,194954,-205513,-157849,-16298,76687,-328708,-194955,205512
5.376,0,0,0,158072,16344,-76791,329254,195255,-205851,-158073,-16345,76790,-329255,-195256,205850
5.384,0,0,0,158294,16390,-76892,329797,195554,-206186,-158295,-16391,76891,-329798,-195555,206185
5.392,0,0,0,158515,16436,-76993,330336,195850,-206519,-158516,-16437,76992,-330337,-195851,206518
5.4,0,0,0,158733,16482,-77093,330870,196144,-206849,-158734,-16483,77092,-330871,-196145,206848
5.408,0,0,0,158949,16527,-77191,331400,196436,-207177,-158950,-16528,77190,-331401,-196437,207176
5.416,0,0,0,159163,16572,-77289,331925,196724,-207502,-159164,-16573,77288,-331926,-196725,207501
5.424,0,0,0,159375,16617,-77386,332446,197011,-207823,-159376,-16618,77385,-332447,-197012,207822
5.432,0,0,0,159585,16661,-77482,332962,197295,-208143,-159586,-16662,77481,-332963,-197296,208142
5.44,0,0,0,159793,16704,-77576,333474,197576,-208459,-159794,-16705,77575,-333475,-197577,208458
5.448,0,0,0,159999,16748,-77670,333981,197854,-208773,-160000,-16749,77669,-333982,-197855,208772
5.456,0,0,0,160203,16791,-77763,334484,198131,-209083,-160204,-16792,77762,-334485,-198132,209082
5.464,0,0,0,160404,16834,-77855,334982,198404,-209391,-160405,-16835,77854,-334983,-198405,209390
5.472,0,0,0,160604,16876,-77946,335476,198675,-209697,-160605,-16877,77945,-335477,-198676,209696
5.48,0,0,0,160802,16918,-78036,335965,198944,-209999,-160803,-16919,78035,-335966,-198945,209998
5.488,0,0,0,160998,16959,-78126,336449,199209,-210299,-160999,-16960,78125,-336450,-199210,210298
5.496,0,0,0,161192,17000,-78214,336929,199473,-210595,-161193,-17001,78213,-336930,-199474,210594
5.504,0,0,0,161383,17041,-78301,337404,199733,-210889,-161384,-17042,78300,-337405,-199734,210888
5.512,0,0,0,161573,17082,-78387,337874,199991,-211180,-161574,-17083,78386,-337875,-199992,211179
5.52,0,0,0,161760,17122,-78473,338340,200247,-211468,-161761,-17123,78472,-338341,-200248,211467
5.528,0,0,0,161946,17161,-78557,338801,200500,-211754,-161947,-17162,78556,-338802,-200501,211753
5.536,0,0,0,162129,17200,-78641,339257,200750,-212036,-162130,-17201,78640,-339258,-200751,212035
5.544,0,0,0,162311,17239,-78723,339709,200997,-212316,-162312,-17240,78722,-339710,-200998,212315
5.552,0,0,0,162490,17278,-78805,340156,201242,-212592,-162491,-17279,78804,-340157,-201243,212591
5.56,0,0,0,162668,17316,-78885,340598,201485,-212866,-162669,-17317,78884,-340599,-201486,212865
5.568,0,0,0,162843,17353,-78965,341035,201724,-213136,-162844,-17354,78964,-341036,-201725,213135
5.576,0,0,0,163016,17391,-79044,341468,201961,-213404,-163017,-17392,79043,-341469,-201962,213403
5.584,0,0,0,163187,17427,-79121,341896,202196,-213669,-163188,-17428,79120,-341897,-202197,213668
5.592,0,0,0,163356,17464,-79198,342319,202427,-213931,-163357,-17465,79197,-342320,-202428,213930
5.6,0,0,0,163524,17500,-79274,342737,202656,-214190,-163525,-17501,79273,-342738,-202657,214189
5.608,0,0,0,163689,17535,-79349,343150,202882,-214446,-163690,-17536,79348,-343151,-202883,214445
5.616,0,0,0,163851,17571,-79423,343558,203106,-214699,-163852,-17572,79422,-343559,-203107,214698
5.624,0,0,0,164012,17605,-79496,343962,203327,-214948,-164013,-17606,79495,-343963,-203328,214947
5.632,0,0,0,164171,17640,-79568,344361,203545,-215195,-164172,-17641,79567,-344362,-203546,215194
5.64,0,0,0,164328,17674,-79639,344754,203760,-215439,-164329,-17675,79638,-344755,-203761,215438
5.648,0,0,0,164482,17707,-79709,345143,203973,-215680,-164483,-17708,79708,-345144,-203974,215679
5.656,0,0,0,164635,17740,-79778,345527,204183,-215918,-164636,-17741,79777,-345528,-204184,215917
5.664,0,0,0,164785,17773,-79846,345906,204390,-216152,-164786,-17774,79845,-345907,-204391,216151
5.672,0,0,0,164934,17805,-79913,346280,204594,-216384,-164935,-17806,79912,-346281,-204595,216383
5.68,0,0,0,165080,17837,-79980,346649,204796,-216612,-165081,-17838,79979,-346650,-204797,216611
5.688,0,0,0,165224,17869,-80045,347012,204995,-216838,-165225,-17870,80044,-347013,-204996,216837
5.696,0,0,0,165366,17900,-80109,347371,205191,-217060,-165367,-17901,80108,-347372,-205192,217059
5.704,0,0,0,165506,17930,-80173,347725,205384,-217279,-165507,-17931,80172,-347726,-205385,217278
5.712,0,0,0,165644,17960,-80235,348074,205575,-217495,-165645,-17961,80234,-348075,-205576,217494
5.72,0,0,0,165780,17990,-80297,348417,205763,-217708,-165781,-17991,80296,-348418,-205764,217707
5.728,0,0,0,165914,18019,-80357,348756,205947,-217918,-165915,-18020,80356,-348757,-205948,217917
5.736,0,0,0,166045,18048,-80417,349089,206129,-218125,-166046,-18049,80416,-349090,-206130,218124
5.744,0,0,0,166175,18076,-80475,349417,206309,-218328,-166176,-18077,80474,-349418,-206310,218327
5.752,0,0,0,166302,18104,-80533,349740,206485,-218528,-166303,-18105,80532,-349741,-206486,218527
5.76,0,0,0,166427,18132,-80590,350058,206658,-218725,-166428,-18133,80589,-350059,-206659,218724
5.768,0,0,0,166550,18159,-80645,350371,206829,-218919,-166551,-18160,80644,-350372,-206830,218918
5.776,0,0,0,166671,18185,-80700,350678,206997,-219110,-166672,-18186,80699,-350679,-206998,219109
5.784,0,0,0,166790,18212,-80754,350980,207162,-219297,-166791,-18213,80753,-350981,-207163,219296
5.792,0,0,0,166907,18237,-80806,351277,207324,-219481,-166908,-18238,80805,-351278,-207325,219480
5.8,0,0,0,167021,18263,-80858,351569,207483,-219662,-167022,-18264,80857,-351570,-207484,219661
5.808,0,0,0,167134,18287,-80909,351855,207639,-219839,-167135,-18288,80908,-351856,-207640,219838
5.816,0,0,0,167244,18312,-80959,352136,207792,-220013,-167245,-18313,80958,-352137,-207793,220012
5.824,0,0,0,167352,18335,-81007,352411,207942,-220184,-167353,-18336,81006,-352412,-207943,220183
5.832,0,0,0,167458,18359,-81055,352682,208090,-220352,-167459,-18360,81054,-352683,-208091,220351
5.84,0,0,0,167562,18382,-81102,352946,208234,-220516,-167563,-18383,81101,-352947,-208235,220515
5.848,0,0,0,167663,18404,-81148,353206,208375,-220677,-167664,-18405,81147,-353207,-208376,220676
5.856,0,0,0,167763,18426,-81193,353460,208514,-220834,-167764,-18427,81192,-353461,-208515,220833
5.864,0,0,0,167860,18448,-81237,353708,208649,-220988,-167861,-18449,81236,-353709,-208650,220987
5.872,0,0,0,167955,18469,-81280,353951,208782,-221139,-167956,-18470,81279,-353952,-208783,221138
5.88,0,0,0,168048,18489,-81322,354189,208911,-221286,-168049,-18490,81321,-354190,-208912,221285
5.888,0,0,0,168138,18510,-81362,354421,209037,-221430,-168139,-18511,81361,-354422,-209038,221429
5.896,0,0,0,168227,18529,-81402,354647,209161,-221571,-168228,-18530,81401,-354648,-209162,221570
5.904,0,0,0,168313,18548,-81441,354868,209281,-221708,-168314,-18549,81440,-354869,-209282,221707
5.912,0,0,0,168397,18567,-81479,355083,209398,-221841,-168398,-18568,81478,-355084,-209399,221840
5.92,0,0,0,168479,18585,-81516,355293,209512,-221971,-168480,-18586,81515,-355294,-209513,221970
5.928,0,0,0,168558,18603,-81552,355497,209624,-222098,-168559,-18604,81551,-355498,-209625,222097
5.936,0,0,0,168635,18620,-81587,355695,209732,-222221,-168636,-18621,81586,-355696,-209733,222220
5.944,0,0,0,168710,18637,-81620,355888,209836,-222340,-168711,-18638,81619,-355889,-209837,222339
5.952,0,0,0,168783,18653,-81653,356075,209938,-222456,-168784,-18654,81652,-356076,-209939,222455
5.96,0,0,0,168854,18669,-81685,356256,210037,-222569,-168855,-18670,81684,-356257,-210038,222568
5.968,0,0,0,168922,18684,-81716,356432,210132,-222678,-168923,-18685,81715,-356433,-210133,222677
5.976,0,0,0,168988,18699,-81746,356601,210225,-222783,-168989,-18700,81745,-356602,-210226,222782
5.984,0,0,0,169052,18713,-81774,356765,210314,-222885,-169053,-18714,81773,-356766,-210315,222884
5.992,0,0,0,169113,18727,-81802,356923,210400,-222983,-169114,-18728,81801,-356924,-210401,222982
6,0,0,0,169172,18740,-81829,357076,210483,-223077,-169173,-18741,81828,-357077,-210484,223076
6.008,0,0,0,169229,18752,-81854,357222,210562,-223168,-169230,-18753,81853,-357223,-210563,223167
6.016,0,0,0,169284,18765,-81879,357362,210639,-223255,-169285,-18766,81878,-357363,-210640,223254
6.024,0,0,0,169336,18776,-81902,357497,210712,-223338,-169337,-18777,81901,-357498,-210713,223337
6.032,0,0,0,169386,18787,-81925,357625,210782,-223418,-169387,-18788,81924,-357626,-210783,223417
6.04,0,0,0,169433,18798,-81946,357748,210848,-223494,-169434,-18799,81945,-357749,-210849,223493
6.048,0,0,0,169478,18808,-81967,357864,210912,-223566,-169479,-18809,81966,-357865,-210913,223565
6.056,0,0,0,169521,18818,-81986,357975,210972,-223635,-169522,-18819,81985,-357976,-210973,223634
6.064,0,0,0,169562,18827,-82004,358079,211029,-223700,-169563,-18828,82003,-358080,-211030,223699
6.072,0,0,0,169600,18835,-82021,358177,211082,-223761,-169601,-18836,82020,-358178,-211083,223760
6.08,0,0,0,169635,18843,-82037,358270,211132,-223818,-169636,-18844,82036,-358271,-211133,223817
6.088,0,0,0,169669,18851,-82052,358356,211179,-223871,-169670,-18852,82051,-358357,-211180,223870
6.096,0,0,0,169700,18858,-82066,358435,211222,-223921,-169701,-18859,82065,-358436,-211223,223920
6.104,0,0,0,169728,18864,-82079,358509,211262,-223966,-169729,-18865,82078,-358510,-211263,223965
6.112,0,0,0,169754,18870,-82091,358576,211299,-224008,-169755,-18871,82090,-358577,-211300,224007
6.12,0,0,0,169778,18875,-82102,358637,211332,-224046,-169779,-18876,82101,-358638,-211333,224045
6.128,0,0,0,169799,18880,-82111,358692,211362,-224080,-169800,-18881,82110,-358693,-211363,224079
6.136,0,0,0,169818,18884,-82120,358741,211388,-224110,-169819,-18885,82119,-358742,-211389,224109
6.144,0,0,0,169834,18888,-82127,358783,211411,-224136,-169835,-18889,82126,-358784,-211412,224135
6.152,0,0,0,169848,18891,-82133,358819,211431,-224159,-169849,-18892,82132,-358820,-211432,224158
6.16,0,0,0,169859,18894,-82138,358848,211447,-224177,-169860,-18895,82137,-358849,-211448,224176
6.168,0,0,0,169868,18896,-82142,358871,211459,-224191,-169869,-18897,82141,-358872,-211460,224190
6.176,0,0,0,169875,18897,-82145,358887,211468,-224201,-169876,-18898,82144,-358888,-211469,224200
6.184,0,0,0,169878,18898,-82147,358897,211473,-224207,-169879,-18899,82146,-358898,-211474,224206
6.192,0,0,0,169880,18898,-82147,358900,211475,-224209,-169881,-18899,82146,-358901,-211476,224208
6.2,0,0,0,169880,18898,-82147,358900,211475,-224209,-169881,-18899,82146,-358901,-211476,224208
6.208,0,0,0,169878,18903,-82144,358900,211472,-224212,-169882,-18894,82150,-358901,-211479,224205
6.216,0,0,0,169873,18919,-82134,358899,211464,-224220,-169887,-18879,82160,-358902,-211487,224197
6.224,0,0,0,169865,18944,-82118,358897,211451,-224233,-169895,-18853,82176,-358904,-211500,224184
6.232,0,0,0,169854,18979,-82095,358895,211432,-224252,-169906,-18818,82199,-358906,-211519,224165
6.24,0,0,0,169840,19025,-82066,358892,211408,-224275,-169920,-18773,82228,-358909,-211543,224142
6.248,0,0,0,169823,19079,-82031,358889,211379,-224304,-169938,-18718,82263,-358912,-211572,224113
6.256,0,0,0,169802,19144,-81989,358885,211345,-224338,-169958,-18654,82304,-358916,-211606,224079
6.264,0,0,0,169779,19217,-81942,358880,211306,-224376,-169981,-18580,82352,-358920,-211644,224040
6.272,0,0,0,169753,19300,-81888,358874,211262,-224420,-170007,-18497,82405,-358925,-211688,223996
6.28,0,0,0,169723,19392,-81829,358868,211213,-224468,-170036,-18405,82464,-358930,-211736,223948
6.288,0,0,0,169691,19493,-81764,358861,211159,-224520,-170067,-18304,82529,-358935,-211789,223894
6.296,0,0,0,169656,19603,-81693,358853,211101,-224577,-170102,-18194,82600,-358941,-211847,223836
6.304,0,0,0,169619,19721,-81617,358844,211038,-224639,-170139,-18076,82676,-358947,-211909,223773
6.312,0,0,0,169578,19848,-81535,358835,210970,-224705,-170178,-17949,82757,-358954,-211975,223706
6.32,0,0,0,169535,19983,-81448,358825,210897,-224775,-170220,-17813,82844,-358960,-212046,223634
6.328,0,0,0,169489,20127,-81355,358814,210820,-224849,-170265,-17669,82937,-358967,-212120,223557
6.336,0,0,0,169440,20278,-81257,358801,210739,-224927,-170312,-17517,83034,-358973,-212199,223476
6.344,0,0,0,169389,20438,-81154,358788,210653,-225009,-170361,-17357,83137,-358980,-212282,223390
6.352,0,0,0,169335,20605,-81046,358774,210562,-225095,-170413,-17189,83244,-358987,-212369,223300
6.36,0,0,0,169278,20780,-80933,358759,210467,-225184,-170466,-17014,83357,-358993,-212459,223205
6.368,0,0,0,169219,20962,-80815,358743,210368,-225277,-170522,-16830,83474,-358999,-212553,223106
6.376,0,0,0,169157,21152,-80692,358725,210264,-225374,-170580,-16640,83596,-359005,-212651,223003
6.384,0,0,0,169093,21349,-80564,358706,210157,-225474,-170641,-16442,83723,-359011,-212752,222896
6.392,0,0,0,169026,21553,-80432,358686,210045,-225578,-170703,-16236,83854,-359016,-212856,222784
6.4,0,0,0,168956,21764,-80295,358665,209929,-225684,-170767,-16024,83990,-359021,-212964,222669
6.408,0,0,0,168884,21982,-80154,358643,209809,-225794,-170833,-15805,84130,-359026,-213075,222549
6.416,0,0,0,168810,22207,-80008,358619,209685,-225906,-170901,-15579,84274,-359030,-213189,222425
6.424,0,0,0,168733,22438,-79858,358593,209556,-226022,-170970,-15346,84422,-359033,-213306,222297
6.432,0,0,0,168654,22676,-79704,358566,209424,-226140,-171041,-15106,84575,-359036,-213426,222165
6.44,0,0,0,168573,22919,-79545,358538,209288,-226261,-171114,-14861,84731,-359038,-213548,222029
6.448,0,0,0,168489,23169,-79383,358508,209148,-226385,-171188,-14609,84891,-359039,-213674,221889
6.456,0,0,0,168403,23425,-79216,358476,209004,-226511,-171264,-14350,85055,-359039,-213801,221745
6.464,0,0,0,168315,23686,-79046,358443,208857,-226639,-171341,-14086,85223,-359038,-213932,221598
6.472,0,0,0,168224,23953,-78872,358408,208706,-226770,-171420,-13816,85394,-359036,-214064,221446
6.48,0,0,0,168131,24226,-78694,358371,208551,-226902,-171500,-13540,85569,-359033,-214199,221291
6.488,0,0,0,168036,24504,-78513,358332,208392,-227037,-171581,-13259,85747,-359029,-214336,221132
6.496,0,0,0,167939,24788,-78328,358292,208230,-227174,-171664,-12972,85928,-359024,-214475,220970
6.504,0,0,0,167840,25076,-78139,358249,208064,-227312,-171747,-12680,86113,-359018,-214616,220804
6.512,0,0,0,167738,25369,-77947,358205,207895,-227452,-171832,-12383,86301,-359010,-214759,220634
6.52,0,0,0,167634,25667,-77752,358158,207722,-227594,-171917,-12080,86491,-359001,-214903,220461
6.528,0,0,0,167529,25970,-77554,358110,207546,-227738,-172004,-11773,86685,-358990,-215049,220285
6.536,0,0,0,167421,26278,-77353,358059,207366,-227883,-172091,-11461,86882,-358978,-215197,220105
6.544,0,0,0,167311,26589,-77149,358007,207183,-228029,-172179,-11144,87081,-358964,-215346,219921
6.552,0,0,0,167200,26905,-76942,357952,206997,-228176,-172268,-10823,87282,-358949,-215497,219734
6.56,0,0,0,167086,27225,-76732,357895,206808,-228324,-172358,-10497,87487,-358932,-215649,219544
6.568,0,0,0,166970,27549,-76519,357836,206616,-228474,-172448,-10167,87693,-358914,-215802,219351
6.576,0,0,0,166853,27877,-76303,357775,206420,-228624,-172539,-9833,87902,-358893,-215956,219155
6.584,0,0,0,166734,28208,-76086,357711,206222,-228776,-172630,-9495,88114,-358871,-216111,218955
6.592,0,0,0,166613,28543,-75865,357645,206020,-228928,-172722,-9153,88327,-358848,-216267,218753
6.6,0,0,0,166490,28882,-75643,357577,205816,-229080,-172814,-8807,88542,-358822,-216423,218547
6.608,0,0,0,166365,29223,-75418,357507,205608,-229234,-172907,-8458,88760,-358794,-216581,218338
6.616,0,0,0,166239,29568,-75190,357434,205398,-229387,-173000,-8105,88979,-358765,-216739,218127
6.624,0,0,0,166111,29916,-74961,357358,205185,-229541,-173093,-7749,89200,-358733,-216897,217913
6.632,0,0,0,165981,30266,-74730,357281,204970,-229696,-173187,-7390,89422,-358699,-217056,217696
6.64,0,0,0,165850,30620,-74497,357201,204752,-229850,-173280,-7028,89647,-358664,-217216,217476
6.648,0,0,0,165717,30975,-74262,357118,204531,-230005,-173374,-6663,89872,-358626,-217375,217253
6.656,0,0,0,165582,31334,-74025,357033,204308,-230160,-173468,-6295,90099,-358586,-217535,217028
6.664,0,0,0,165446,31694,-73787,356946,204082,-230314,-173561,-5925,90327,-358544,-217695,216801
6.672,0,0,0,165309,32057,-73547,356856,203854,-230469,-173655,-5552,90557,-358500,-217855,216571
6.68,0,0,0,165170,32421,-73305,356764,203623,-230623,-173749,-5177,90787,-358454,-218015,216338
6.688,0,0,0,165030,32787,-73063,356669,203391,-230777,-173842,-4799,91019,-358406,-218175,216104
6.696,0,0,0,164888,33156,-72819,356572,203156,-230931,-173935,-4420,91251,-358355,-218335,215867
6.704,0,0,0,164746,33525,-72574,356472,202919,-231084,-174028,-4038,91484,-358302,-218494,215628
6.712,0,0,0,164602,33896,-72328,356370,202681,-231237,-174121,-3655,91718,-358247,-218653,215387
6.72,0,0,0,164456,34269,-72080,356266,202440,-231389,-174213,-3270,91953,-358190,-218812,215143
6.728,0,0,0,164310,34642,-71832,356159,202197,-231540,-174305,-2884,92188,-358131,-218970,214898
6.736,0,0,0,164162,35017,-71584,356050,201953,-231691,-174397,-2496,92423,-358069,-219127,214651
6.744,0,0,0,164014,35392,-71334,355938,201707,-231841,-174488,-2107,92659,-358005,-219284,214403
6.752,0,0,0,163864,35768,-71084,355824,201459,-231990,-174579,-1717,92895,-357939,-219440,214152
6.76,0,0,0,163714,36145,-70833,355708,201210,-232138,-174669,-1326,93131,-357871,-219596,213900
6.768,0,0,0,163562,36523,-70582,355590,200959,-232285,-174759,-934,93367,-357801,-219751,213646
6.776,0,0,0,163410,36900,-70331,355469,200707,-232431,-174848,-541,93603,-357728,-219904,213391
6.784,0,0,0,163257,37278,-70079,355346,200454,-232576,-174936,-148,93839,-357654,-220057,213135
6.792,0,0,0,163103,37656,-69827,355221,200199,-232720,-175024,245,94075,-357577,-220209,212877
6.8,0,0,0,162949,38034,-69575,355094,199944,-232862,-175111,639,94311,-357498,-220360,212619
6.808,0,0,0,162793,38411,-69324,354965,199687,-233003,-175197,1033,94546,-357417,-220509,212359
6.816,0,0,0,162638,38788,-69072,354833,199430,-233143,-175282,1427,94780,-357334,-220658,212098
6.824,0,0,0,162481,39165,-68821,354700,199171,-233282,-175367,1820,95014,-357249,-220805,211836
6.832,0,0,0,162325,39541,-68570,354565,198912,-233419,-175451,2214,95248,-357162,-220951,211574
6.84,0,0,0,162167,39917,-68319,354428,198652,-233555,-175534,2607,95480,-357073,-221096,211310
6.848,0,0,0,162010,40291,-68069,354289,198392,-233689,-175616,2999,95712,-356983,-221239,211047
6.856,0,0,0,161852,40665,-67819,354148,198132,-233821,-175697,3391,95943,-356890,-221381,210782
6.864,0,0,0,161694,41037,-67571,354006,197871,-233952,-175777,3781,96173,-356796,-221521,210518
6.872,0,0,0,161536,41408,-67322,353862,197609,-234082,-175856,4171,96402,-356700,-221660,210253
6.88,0,0,0,161377,41778,-67075,353716,197348,-234209,-175934,4559,96629,-356602,-221798,209988
6.888,0,0,0,161219,42146,-66829,353569,197087,-234335,-176011,4946,96856,-356502,-221933,209723
6.896,0,0,0,161061,42512,-66584,353420,196826,-234459,-176088,5332,97081,-356401,-222068,209458
6.904,0,0,0,160902,42876,-66340,353271,196565,-234582,-176163,5716,97304,-356299,-222200,209193
6.912,0,0,0,160744,43239,-66098,353120,196304,-234702,-176237,6099,97527,-356195,-222331,208928
6.92,0,0,0,160587,43600,-65856,352968,196044,-234821,-176310,6479,97747,-356090,-222460,208664
6.928,0,0,0,160429,43958,-65617,352814,195784,-234938,-176381,6857,97966,-355983,-222587,208401
6.936,0,0,0,160272,44314,-65378,352660,195525,-235053,-176452,7234,98183,-355875,-222713,208138
6.944,0,0,0,160115,44667,-65142,352505,195267,-235166,-176522,7607,98398,-355766,-222836,207876
6.952,0,0,0,159959,45018,-64907,352349,195009,-235277,-176590,7979,98612,-355656,-222958,207614
6.96,0,0,0,159803,45366,-64674,352193,194753,-235387,-176657,8348,98823,-355545,-223078,207354
6.968,0,0,0,159648,45711,-64442,352036,194498,-235494,-176723,8714,99033,-355433,-223196,207095
6.976,0,0,0,159494,46053,-64213,351878,194244,-235599,-176788,9077,99240,-355320,-223313,206837
6.984,0,0,0,159340,46392,-63986,351720,193991,-235702,-176851,9437,99445,-355207,-223427,206580
6.992,0,0,0,159188,46728,-63761,351562,193740,-235803,-176914,9794,99648,-355093,-223539,206325
7,0,0,0,159036,47060,-63539,351404,193491,-235903,-176975,10147,99848,-354978,-223649,206072
7.008,0,0,0,158885,47389,-63318,351246,193243,-236000,-177035,10497,100046,-354863,-223757,205820
7.016,0,0,0,158736,47714,-63100,351087,192997,-236095,-177093,10843,100241,-354748,-223864,205570
7.024,0,0,0,158588,48035,-62885,350929,192753,-236188,-177151,11186,100434,-354632,-223968,205322
7.032,0,0,0,158441,48352,-62672,350772,192512,-236279,-177207,11524,100624,-354516,-224070,205077
7.04,0,0,0,158295,48665,-62463,350614,192272,-236368,-177262,11859,100812,-354400,-224170,204833
7.048,0,0,0,158151,48974,-62255,350458,192035,-236455,-177315,12189,100997,-354284,-224268,204592
7.056,0,0,0,158008,49279,-62051,350302,191801,-236539,-177368,12515,101178,-354168,-224364,204354
7.064,0,0,0,157867,49579,-61850,350146,191569,-236622,-177419,12836,101357,-354053,-224457,204118
7.072,0,0,0,157727,49875,-61652,349992,191340,-236703,-177468,13153,101533,-353938,-224549,203886
7.08,0,0,0,157590,50166,-61457,349839,191114,-236781,-177517,13464,101706,-353824,-224638,203656
7.088,0,0,0,157454,50452,-61265,349687,190891,-236857,-177564,13771,101876,-353710,-224726,203429
7.096,0,0,0,157320,50733,-61077,349537,190671,-236932,-177610,14073,102042,-353597,-224811,203206
7.104,0,0,0,157188,51009,-60892,349388,190455,-237004,-177655,14369,102206,-353484,-224894,202986
7.112,0,0,0,157058,51280,-60710,349240,190242,-237074,-177698,14660,102365,-353373,-224975,202769
7.12,0,0,0,156931,51545,-60533,349095,190032,-237142,-177741,14945,102522,-353263,-225053,202556
7.128,0,0,0,156805,51805,-60358,348951,189827,-237208,-177782,15224,102675,-353154,-225130,202347
7.136,0,0,0,156682,52059,-60188,348809,189625,-237272,-177821,15498,102825,-353046,-225204,202142
7.144,0,0,0,156562,52307,-60022,348670,189428,-237334,-177860,15766,102971,-352940,-225276,201941
7.152,0,0,0,156444,52550,-59859,348533,189234,-237394,-177897,16027,103113,-352835,-225346,201744
7.16,0,0,0,156328,52786,-59701,348398,189045,-237452,-177933,16282,103251,-352732,-225414,201552
7.168,0,0,0,156215,53017,-59546,348266,188860,-237508,-177967,16530,103386,-352631,-225480,201364
7.176,0,0,0,156106,53241,-59396,348137,188680,-237562,-178001,16772,103517,-352532,-225543,201181
7.184,0,0,0,155999,53458,-59251,348011,188505,-237614,-178033,17007,103644,-352435,-225604,201003
7.192,0,0,0,155894,53669,-59109,347887,188334,-237664,-178064,17235,103767,-352340,-225663,200829
7.2,0,0,0,155793,53874,-58972,347767,188169,-237712,-178093,17456,103886,-352248,-225720,200661
7.208,0,0,0,155696,54071,-58840,347651,188009,-237758,-178122,17670,104001,-352158,-225774,200498
7.216,0,0,0,155601,54262,-58712,347537,187854,-237802,-178149,17876,104112,-352070,-225827,200340
7.224,0,0,0,155510,54446,-58589,347428,187704,-237844,-178175,18075,104218,-351985,-225877,200188
7.232,0,0,0,155422,54622,-58471,347322,187560,-237884,-178200,18266,104321,-351903,-225925,200042
7.24,0,0,0,155337,54791,-58358,347220,187422,-237922,-178224,18449,104418,-351824,-225970,199901
7.248,0,0,0,155256,54953,-58250,347122,187290,-237958,-178246,18624,104512,-351748,-226014,199767
7.256,0,0,0,155179,55107,-58147,347029,187163,-237992,-178267,18791,104601,-351675,-226055,199638
7.264,0,0,0,155106,55253,-58049,346939,187043,-238024,-178288,18950,104685,-351606,-226094,199516
7.272,0,0,0,155036,55391,-57956,346854,186929,-238055,-178306,19100,104765,-351540,-226131,199400
7.28,0,0,0,154970,55522,-57869,346774,186822,-238083,-178324,19242,104840,-351477,-226165,199291
7.288,0,0,0,154909,55644,-57787,346699,186721,-238110,-178341,19375,104911,-351418,-226197,199188
7.296,0,0,0,154851,55758,-57711,346628,186626,-238134,-178356,19499,104977,-351363,-226227,199092
7.304,0,0,0,154797,55864,-57640,346562,186539,-238157,-178370,19614,105037,-351312,-226255,199003
7.312,0,0,0,154748,55961,-57575,346502,186458,-238178,-178383,19719,105093,-351264,-226280,198921
7.32,0,0,0,154703,56050,-57516,346446,186385,-238197,-178395,19816,105144,-351221,-226303,198847
7.328,0,0,0,154663,56130,-57462,346396,186319,-238214,-178405,19902,105190,-351182,-226324,198779
7.336,0,0,0,154627,56201,-57415,346352,186260,-238229,-178414,19979,105231,-351147,-226342,198719
7.344,0,0,0,154595,56263,-57373,346313,186208,-238242,-178422,20047,105266,-351117,-226358,198667
7.352,0,0,0,154568,56316,-57338,346280,186164,-238253,-178429,20104,105296,-351091,-226372,198622
7.36,0,0,0,154546,56359,-57309,346252,186128,-238262,-178435,20151,105321,-351069,-226383,198586
7.368,0,0,0,154529,56393,-57286,346231,186100,-238269,-178439,20188,105341,-351052,-226392,198557
7.376,0,0,0,154517,56418,-57270,346216,186080,-238274,-178443,20215,105355,-351040,-226398,198536
7.384,0,0,0,154509,56432,-57260,346206,186067,-238277,-178444,20231,105363,-351033,-226402,198524
7.392,0,0,0,154506,56437,-57257,346203,186063,-238278,-178445,20237,105366,-351031,-226403,198519
7.4,0,0,0,154506,56437,-57257,346203,186063,-238278,-178445,20237,105366,-351031,-226403,198519
7.408,0,0,0,154506,56437,-57257,346203,186063,-238278,-178518,20220,105408,-351141,-226445,198564
7.416,0,0,0,154506,56437,-57257,346203,186063,-238278,-178735,20173,105533,-351471,-226569,198696
7.424,0,0,0,154506,56437,-57257,346203,186063,-238278,-179094,20093,105739,-352015,-226775,198914
7.432,0,0,0,154506,56437,-57257,346203,186063,-238278,-179591,19983,106025,-352769,-227059,199215
7.44,0,0,0,154506,56437,-57257,346203,186063,-238278,-180223,19843,106388,-353727,-227420,199598
7.448,0,0,0,154506,56437,-57257,346203,186063,-238278,-180986,19672,106826,-354883,-227854,200058
7.456,0,0,0,154506,56437,-57257,346203,186063,-238278,-181876,19472,107337,-356231,-228359,200594
7.464,0,0,0,154506,56437,-57257,346203,186063,-238278,-182888,19244,107917,-357762,-228930,201200
7.472,0,0,0,154506,56437,-57257,346203,186063,-238278,-184017,18987,108565,-359469,-229565,201873
7.48,0,0,0,154506,56437,-57257,346203,186063,-238278,-185259,18702,109276,-361343,-230260,202609
7.488,0,0,0,154506,56437,-57257,346203,186063,-238278,-186607,18390,110048,-363378,-231010,203405
7.496,0,0,0,154506,56437,-57257,346203,186063,-238278,-188058,18052,110878,-365563,-231811,204254
